Precinct,Yes,No
ELCR101,575,496
ELCR102,464,597
ELCR103,429,195
ELCR104,560,516
ELCR105,409,394
ELCR106,311,288
ELCR107,359,293
ELCR108,355,426
ELCR109,530,442
ELCR110,521,455
ELCR111,450,311
ELCR112,421,232
ELCR113,615,509
ELCR114,344,265
ELCR115,348,174
